user_id,item_idx,asin,interaction_type,weight,timestamp
222,3351,B0C74HGYZX,click,2.0,2025-02-18 14:27:00
222,3450,B0BG6444GB,view,1.0,2025-01-06 00:46:00
222,802,B085GGSKGY,purchase,5.0,2025-01-16 19:50:00
222,2508,B07C6YR624,click,2.0,2025-03-03 01:18:00
222,3206,B0CCJ4NR4F,click,2.0,2025-02-18 18:59:00
222,3170,B08FNSFFQF,view,1.0,2025-03-22 11:56:00
222,954,B0085U9B2A,purchase,5.0,2025-02-15 08:17:00
222,4543,B07S2CSLJ1,view,1.0,2025-01-26 05:04:00
222,2811,B08CC79DKD,view,1.0,2025-02-27 12:40:00
222,975,B00IPEZVAC,purchase,5.0,2025-02-08 15:44:00
222,2701,B004WC2H8A,click,2.0,2025-03-21 08:12:00
222,1373,B09V7QXZQT,view,1.0,2025-03-03 09:01:00
222,3142,B09D9H9MYY,click,2.0,2025-01-05 00:38:00
222,780,B09JWPZFL4,view,1.0,2025-03-31 21:29:00
222,443,B08VHH3ZTQ,click,2.0,2025-02-20 03:09:00
222,2760,B0B1PCV4Z8,click,2.0,2025-03-27 06:38:00
222,3068,B082FLDQJG,view,1.0,2025-03-03 17:03:00
223,1175,B0BHYJGJ4L,click,2.0,2025-02-07 21:28:00
223,2037,B0BZRKM7B1,click,2.0,2025-03-28 05:22:00
223,734,B009HP49JC,purchase,5.0,2025-01-13 00:40:00
223,734,B009HP49JC,view,1.0,2025-03-04 19:28:00
223,1765,B0CJK2PWNN,view,1.0,2025-03-01 13:59:00
223,3660,B099DVRBSG,view,1.0,2025-03-06 05:23:00
223,3541,B0CD1RQM88,view,1.0,2025-03-27 08:03:00
223,3174,B07XSNGSJJ,purchase,5.0,2025-01-07 07:26:00
223,3942,B0BYJHGWP7,click,2.0,2025-02-08 04:17:00
223,211,B0BVYYL585,view,1.0,2025-01-25 21:51:00
223,734,B009HP49JC,view,1.0,2025-03-03 14:10:00
223,2037,B0BZRKM7B1,view,1.0,2025-01-14 07:45:00
223,107,B0C8N4VCM6,view,1.0,2025-02-05 23:11:00
223,248,B0B46SH54N,view,1.0,2025-02-07 05:16:00
223,3501,B0BRSKFGB1,click,2.0,2025-02-15 15:04:00
223,1053,B00005K3ZR,purchase,5.0,2025-02-15 16:06:00
223,2590,B07XB3J6Q2,click,2.0,2025-02-11 22:57:00
223,147,B09G3PHB47,purchase,5.0,2025-02-21 09:32:00
223,734,B009HP49JC,click,2.0,2025-03-24 23:53:00
223,2782,B08XLW5K4C,purchase,5.0,2025-02-06 02:16:00
223,4210,B09XVL3Y52,click,2.0,2025-01-20 02:43:00
223,2198,B09G22QLWV,view,1.0,2025-01-13 15:49:00
223,2923,B07VYFMVJF,view,1.0,2025-02-21 01:51:00
223,3356,B08NF2C46K,purchase,5.0,2025-03-18 02:38:00
223,1159,B01BM9YJJ0,click,2.0,2025-01-03 04:02:00
223,3174,B07XSNGSJJ,view,1.0,2025-01-18 09:31:00
223,227,B0BH6MWVR1,view,1.0,2025-02-26 13:02:00
223,1247,B00KKQZ5ZO,view,1.0,2025-02-24 04:06:00
223,1765,B0CJK2PWNN,view,1.0,2025-02-17 07:12:00
223,4537,B0B91526NY,view,1.0,2025-01-30 06:26:00
223,324,B08M2BXCHJ,view,1.0,2025-03-21 03:44:00
223,799,B088ZS9X4C,view,1.0,2025-03-31 06:02:00
223,107,B0C8N4VCM6,view,1.0,2025-02-21 10:02:00
223,4018,B09P1QCH83,click,2.0,2025-01-17 06:15:00
223,227,B0BH6MWVR1,view,1.0,2025-01-05 03:02:00
223,3450,B0BG6444GB,click,2.0,2025-01-05 04:45:00
223,4018,B09P1QCH83,view,1.0,2025-03-16 06:12:00
223,107,B0C8N4VCM6,click,2.0,2025-01-31 14:32:00
223,4327,B09VL1S62Z,click,2.0,2025-02-21 08:11:00
224,4408,B07QJW1WTQ,view,1.0,2025-03-25 03:24:00
224,1938,B073XQ3YND,purchase,5.0,2025-03-09 16:19:00
224,3248,B0CC2TD69F,click,2.0,2025-02-01 21:44:00
224,3707,B07RN6DBDN,view,1.0,2025-01-22 08:57:00
224,3209,B09VSH64DV,view,1.0,2025-02-05 03:42:00
224,265,B00A9V8WD2,click,2.0,2025-02-15 17:45:00
224,265,B00A9V8WD2,click,2.0,2025-01-27 16:15:00
224,1281,B0C2Q34VHK,click,2.0,2025-03-23 11:25:00
224,3004,B09L5V7YZ9,view,1.0,2025-01-18 00:15:00
224,4399,B09VZ1B3PW,click,2.0,2025-03-24 02:07:00
224,2568,B0792BLR8D,view,1.0,2025-03-13 17:23:00
224,4603,B09PZNKSL9,view,1.0,2025-01-10 04:11:00
224,3629,B0BK83CCTM,click,2.0,2025-01-05 22:55:00
224,455,B0CHP96S38,view,1.0,2025-03-15 00:12:00
224,1376,B0CBJB2W6K,click,2.0,2025-01-16 13:39:00
224,4681,B076LY8HZN,view,1.0,2025-01-05 05:53:00
224,4394,B07WVW191R,view,1.0,2025-02-08 20:53:00
224,685,B0B76LMHHM,view,1.0,2025-01-22 18:07:00
224,4779,B0C4Q8T4JP,click,2.0,2025-01-12 05:37:00
224,4162,B0BLRFHB85,view,1.0,2025-01-29 20:55:00
224,3112,B01MZ1R14X,purchase,5.0,2025-01-24 20:17:00
224,4399,B09VZ1B3PW,click,2.0,2025-01-09 03:31:00
224,1710,B07NDPFG7P,view,1.0,2025-01-17 02:21:00
224,2568,B0792BLR8D,view,1.0,2025-01-15 23:56:00
224,1281,B0C2Q34VHK,view,1.0,2025-03-23 05:44:00
224,3088,B0BXP377KV,view,1.0,2025-03-02 18:56:00
224,1938,B073XQ3YND,view,1.0,2025-03-24 05:25:00
224,811,B0BZVSN92B,view,1.0,2025-01-05 05:17:00
224,265,B00A9V8WD2,purchase,5.0,2025-03-31 06:48:00
224,2381,B08Z5C99F1,click,2.0,2025-01-01 04:21:00
224,439,B0854C6826,view,1.0,2025-03-08 02:08:00
224,4229,B08YK42KX2,click,2.0,2025-01-22 13:28:00
224,2356,B08D8P8H2H,view,1.0,2025-02-05 17:58:00
224,303,B09CWCDMDK,purchase,5.0,2025-01-12 15:09:00
224,455,B0CHP96S38,purchase,5.0,2025-02-18 03:21:00
224,3088,B0BXP377KV,click,2.0,2025-01-02 02:27:00
224,3707,B07RN6DBDN,click,2.0,2025-02-10 12:42:00
224,4451,B0BG5ZJF4L,view,1.0,2025-03-18 10:09:00
225,1558,B0CCVQ277D,click,2.0,2025-01-15 18:33:00
225,1558,B0CCVQ277D,click,2.0,2025-02-25 22:45:00
225,892,B083CDWJX9,click,2.0,2025-01-12 22:04:00
225,3660,B099DVRBSG,view,1.0,2025-02-12 04:07:00
225,1123,B019HPS6XQ,purchase,5.0,2025-03-10 09:52:00
225,458,B0859PW4NP,view,1.0,2025-03-08 22:52:00
225,4089,B0BYYPMFXJ,view,1.0,2025-02-18 21:51:00
225,3514,B08D8CT29H,view,1.0,2025-02-23 20:52:00
225,2544,B099ZR7BNC,view,1.0,2025-03-24 12:15:00
225,2655,B06WP5BDTV,purchase,5.0,2025-02-15 13:53:00
225,1151,B0B1QHTS62,view,1.0,2025-02-01 08:59:00
225,1338,B09WRJTDBS,view,1.0,2025-03-11 19:43:00
225,755,B07518ST4N,click,2.0,2025-02-13 16:39:00
225,2136,B09S7QMN4R,view,1.0,2025-03-18 00:17:00
225,3094,B07J1ST6M5,purchase,5.0,2025-03-30 03:13:00
225,4741,B0BYT5M3JR,view,1.0,2025-03-09 07:28:00
225,1406,B07ZJJN3WM,click,2.0,2025-03-07 18:11:00
225,1383,B088PNVL75,view,1.0,2025-01-07 08:46:00
225,2937,B08LBLF51G,view,1.0,2025-03-01 19:50:00
225,211,B0BVYYL585,purchase,5.0,2025-02-05 02:46:00
225,1406,B07ZJJN3WM,click,2.0,2025-03-22 07:13:00
225,712,B08DY631T4,view,1.0,2025-03-01 06:12:00
225,755,B07518ST4N,view,1.0,2025-02-21 14:57:00
225,1907,B096FRDC8Y,click,2.0,2025-01-23 16:52:00
225,884,B0B3X8D427,click,2.0,2025-03-24 22:30:00
225,3094,B07J1ST6M5,purchase,5.0,2025-01-17 21:26:00
225,755,B07518ST4N,purchase,5.0,2025-03-19 04:55:00
225,458,B0859PW4NP,purchase,5.0,2025-02-17 21:39:00
225,746,B0CK8H1WNL,view,1.0,2025-03-08 21:45:00
225,1219,B0C27XF3W9,purchase,5.0,2025-03-27 03:19:00
225,1264,B0CGV82D3L,click,2.0,2025-02-14 18:08:00
225,2544,B099ZR7BNC,click,2.0,2025-01-07 18:30:00
225,884,B0B3X8D427,purchase,5.0,2025-01-22 02:48:00
225,3888,B00OCGC7G8,purchase,5.0,2025-02-25 12:11:00
225,3190,B07CRFL7X7,purchase,5.0,2025-03-15 14:01:00
225,1406,B07ZJJN3WM,view,1.0,2025-03-30 22:46:00
225,3888,B00OCGC7G8,click,2.0,2025-01-15 02:37:00
225,4021,B09V881JX1,click,2.0,2025-02-07 00:22:00
225,2136,B09S7QMN4R,view,1.0,2025-02-09 05:14:00
225,3785,B01LZ9UHT0,purchase,5.0,2025-02-08 09:08:00
225,746,B0CK8H1WNL,view,1.0,2025-03-16 22:58:00
225,854,B09T3H7N38,view,1.0,2025-03-12 16:42:00
225,755,B07518ST4N,view,1.0,2025-01-31 18:02:00
225,3514,B08D8CT29H,view,1.0,2025-03-31 17:52:00
226,2352,B0B4C145L2,click,2.0,2025-02-23 08:44:00
226,1128,B0C5WNM6F2,view,1.0,2025-01-03 02:28:00
226,4387,B08BRD5WC4,view,1.0,2025-02-20 05:48:00
226,3739,B0B453YHP6,purchase,5.0,2025-02-10 02:44:00
226,4940,B0BZVRH9SX,view,1.0,2025-03-25 14:01:00
226,1043,B0BNNW1545,purchase,5.0,2025-02-26 14:06:00
226,1206,B08DCH2R3X,view,1.0,2025-03-17 05:57:00
226,1631,B07VV58692,purchase,5.0,2025-01-25 03:28:00
226,904,B0BH4JSKT9,click,2.0,2025-01-20 15:42:00
226,2079,B0BJ1X77HS,view,1.0,2025-03-08 20:36:00
226,739,B0B7WNBQJ5,view,1.0,2025-02-04 09:48:00
226,4497,B07VVB7DSK,click,2.0,2025-03-29 06:00:00
226,4597,B013NMK2V8,view,1.0,2025-01-23 17:26:00
226,3814,B08FGWSJDS,view,1.0,2025-01-16 20:26:00
226,3961,B091D7R5QW,view,1.0,2025-01-08 23:55:00
226,1783,B009YFFCLO,view,1.0,2025-01-21 12:49:00
226,2079,B0BJ1X77HS,click,2.0,2025-03-09 20:33:00
226,799,B088ZS9X4C,view,1.0,2025-03-21 07:06:00
226,1787,B0BLRZWMV3,click,2.0,2025-02-03 15:21:00
227,2606,B08WMSDY56,view,1.0,2025-03-13 05:41:00
227,2610,B09FHJ8X6R,view,1.0,2025-03-19 08:19:00
227,1611,B0BN8634HF,view,1.0,2025-03-11 06:35:00
227,1300,B07F9JJWMQ,view,1.0,2025-01-18 07:26:00
227,1431,B074PFHGZK,view,1.0,2025-02-21 02:57:00
227,2537,B01FF72NVQ,view,1.0,2025-02-10 10:40:00
227,641,B0CB7Z27RG,view,1.0,2025-01-18 21:48:00
227,2537,B01FF72NVQ,view,1.0,2025-01-27 19:40:00
227,14,B08T21XB87,view,1.0,2025-03-29 09:56:00
227,857,B0BR1JJ1TB,view,1.0,2025-01-06 13:29:00
227,2269,B075D7FDT2,view,1.0,2025-03-15 21:25:00
227,3040,B07Z1ZZCLS,click,2.0,2025-03-14 21:17:00
227,2920,B08Z39P7NF,view,1.0,2025-01-02 16:03:00
227,2499,B081D32PZ8,click,2.0,2025-02-18 07:48:00
227,1181,B09TGXWHTR,view,1.0,2025-01-06 22:13:00
227,641,B0CB7Z27RG,purchase,5.0,2025-03-17 02:44:00
227,4189,B09L6KN1VD,view,1.0,2025-01-27 19:14:00
227,4975,B0C65FPP79,click,2.0,2025-03-19 06:56:00
227,4053,B09SF994NQ,click,2.0,2025-01-28 08:59:00
227,4053,B09SF994NQ,click,2.0,2025-03-07 15:54:00
227,2937,B08LBLF51G,purchase,5.0,2025-03-30 15:15:00
227,4053,B09SF994NQ,view,1.0,2025-01-07 11:32:00
227,4265,B0CF4SXMPF,view,1.0,2025-01-26 12:31:00
227,3124,B0B3MWFZTD,purchase,5.0,2025-03-08 06:14:00
227,48,B0BX65ZPV4,purchase,5.0,2025-03-17 19:55:00
227,766,B073QH6DTG,view,1.0,2025-02-13 04:33:00
227,3040,B07Z1ZZCLS,view,1.0,2025-01-10 15:24:00
227,48,B0BX65ZPV4,click,2.0,2025-02-25 11:06:00
227,1431,B074PFHGZK,view,1.0,2025-03-04 04:04:00
227,549,B0771LGH4P,click,2.0,2025-01-05 14:22:00
227,2537,B01FF72NVQ,click,2.0,2025-03-07 01:17:00
227,170,B082MXKKK8,view,1.0,2025-01-14 03:00:00
227,4255,B09WV3MHDR,purchase,5.0,2025-02-01 09:22:00
228,826,B09PZSTG6P,view,1.0,2025-03-29 12:59:00
228,350,B09MVGQQ4P,view,1.0,2025-02-21 07:26:00
228,732,B0001TO3NA,view,1.0,2025-03-14 18:05:00
228,3287,B08SJHD6Q3,view,1.0,2025-01-26 21:02:00
228,3059,B09FXK8FQF,view,1.0,2025-01-06 01:22:00
228,3423,B0C3BWBCXW,click,2.0,2025-01-01 21:36:00
228,350,B09MVGQQ4P,view,1.0,2025-03-30 05:21:00
228,3423,B0C3BWBCXW,click,2.0,2025-03-29 17:23:00
228,3287,B08SJHD6Q3,view,1.0,2025-03-17 22:22:00
228,826,B09PZSTG6P,click,2.0,2025-02-26 03:01:00
228,3059,B09FXK8FQF,view,1.0,2025-02-11 14:33:00
228,83,B08SKYTWGZ,view,1.0,2025-03-15 02:39:00
228,2454,B0BYM5VPXJ,view,1.0,2025-03-31 10:28:00
228,3503,B0BXWYB6P6,view,1.0,2025-02-14 14:01:00
228,1326,B09PJXZ2XW,view,1.0,2025-03-07 14:32:00
228,2750,B0BTCP2V63,view,1.0,2025-01-05 08:03:00
228,826,B09PZSTG6P,click,2.0,2025-01-13 20:10:00
228,3287,B08SJHD6Q3,view,1.0,2025-02-28 04:20:00
228,2052,B09CK1FPFP,click,2.0,2025-03-06 18:04:00
228,3059,B09FXK8FQF,click,2.0,2025-02-17 16:29:00
228,3423,B0C3BWBCXW,view,1.0,2025-03-14 17:00:00
228,3490,B085QHL24Y,view,1.0,2025-03-11 10:10:00
228,1326,B09PJXZ2XW,click,2.0,2025-03-25 19:25:00
228,2750,B0BTCP2V63,view,1.0,2025-01-25 07:24:00
228,3059,B09FXK8FQF,view,1.0,2025-03-09 15:28:00
228,3059,B09FXK8FQF,view,1.0,2025-02-07 03:13:00
228,350,B09MVGQQ4P,view,1.0,2025-01-08 04:07:00
228,350,B09MVGQQ4P,view,1.0,2025-03-01 10:12:00
228,451,B07574THHV,click,2.0,2025-03-31 18:19:00
228,2937,B08LBLF51G,view,1.0,2025-01-06 16:55:00
228,3059,B09FXK8FQF,view,1.0,2025-01-23 05:40:00
228,350,B09MVGQQ4P,click,2.0,2025-01-16 03:04:00
228,2052,B09CK1FPFP,view,1.0,2025-01-19 18:02:00
229,1469,B007NYIQ7U,click,2.0,2025-03-21 12:47:00
229,2432,B0BLCTQ6WP,click,2.0,2025-03-30 21:02:00
229,2432,B0BLCTQ6WP,view,1.0,2025-03-26 18:08:00
229,284,B08RW8637L,view,1.0,2025-02-10 13:01:00
229,2145,B09S4NGZFJ,click,2.0,2025-02-20 18:46:00
229,500,B0C2L1N48W,view,1.0,2025-02-27 15:21:00
229,2747,B07YL42SLK,click,2.0,2025-03-23 14:33:00
229,3253,B000TG63EW,view,1.0,2025-01-09 19:51:00
229,741,B001E97B4Y,click,2.0,2025-03-14 03:14:00
229,3279,B08RWZB796,click,2.0,2025-01-19 03:27:00
229,3194,B09RVJP6RS,view,1.0,2025-02-09 20:36:00
229,2789,B075DFHSW6,view,1.0,2025-01-31 22:41:00
229,210,B0BXT5FFSX,purchase,5.0,2025-02-07 15:43:00
229,4499,B09V7HRBPB,view,1.0,2025-02-28 11:35:00
229,3159,B0BJQ6NMY5,click,2.0,2025-02-18 21:26:00
229,4203,B0B4K3JB4M,view,1.0,2025-03-24 21:22:00
229,4491,B09MSR1ZK5,click,2.0,2025-03-18 03:20:00
229,4435,B07LGWGC7F,view,1.0,2025-01-28 04:44:00
229,2994,B0BXY9LX1G,purchase,5.0,2025-02-04 17:56:00
229,1710,B07NDPFG7P,view,1.0,2025-01-19 18:12:00
229,904,B0BH4JSKT9,view,1.0,2025-01-23 18:16:00
229,2771,B007NYHBL2,click,2.0,2025-02-20 20:44:00
230,1574,B09Z3921LX,purchase,5.0,2025-02-20 18:32:00
230,1906,B000071NYL,view,1.0,2025-01-07 14:57:00
230,2509,B0C7VP8KMX,click,2.0,2025-02-05 18:26:00
230,1407,B07TYF1R2B,view,1.0,2025-01-30 06:44:00
230,1981,B09PNRSRRK,purchase,5.0,2025-02-05 10:49:00
230,1156,B06XB9LD7X,view,1.0,2025-01-23 23:38:00
230,2605,B09XGVHSZR,view,1.0,2025-02-13 08:28:00
230,765,B09J23RD2B,click,2.0,2025-02-17 07:44:00
230,1899,B010N912PE,purchase,5.0,2025-03-23 23:33:00
230,604,B095BG61FP,view,1.0,2025-02-25 22:09:00
230,3066,B09HKQTVK8,click,2.0,2025-03-10 11:28:00
230,694,B09CQD44NB,view,1.0,2025-03-30 00:35:00
230,4848,B0BRBJZV6T,purchase,5.0,2025-01-13 00:07:00
230,1132,B09YV5NLGL,view,1.0,2025-03-08 20:28:00
230,4265,B0CF4SXMPF,click,2.0,2025-02-22 05:27:00
230,2367,B07RFD1BPQ,view,1.0,2025-01-11 20:04:00
230,4433,B005IUSCMU,view,1.0,2025-02-03 17:35:00
230,4100,B0B8RTLNNT,purchase,5.0,2025-03-25 13:04:00
230,4276,B08B1MLYRJ,view,1.0,2025-03-09 12:17:00
230,293,B0BGR9316N,view,1.0,2025-03-12 20:45:00
230,270,B0B87KS9LH,view,1.0,2025-01-09 10:22:00
230,1688,B09N913RFQ,click,2.0,2025-03-31 03:51:00
230,872,B08FD7RR4V,purchase,5.0,2025-01-07 15:07:00
230,604,B095BG61FP,click,2.0,2025-02-20 22:50:00
230,3277,B0BZ8LQHF7,view,1.0,2025-02-16 10:07:00
230,1001,B096VCQZPN,view,1.0,2025-02-11 19:10:00
230,3197,B0BYDQ8MC4,click,2.0,2025-03-18 02:05:00
230,968,B0BQ2WHC14,view,1.0,2025-01-30 13:25:00
230,4061,B08CTGM8DR,view,1.0,2025-03-27 15:17:00
230,938,B09PTWJJVJ,view,1.0,2025-01-28 18:53:00
230,2578,B07T8TQBSX,view,1.0,2025-03-28 09:40:00
230,3594,B0BWK7G7BG,click,2.0,2025-01-05 03:36:00
230,2241,B093Q41NCL,view,1.0,2025-03-31 07:29:00
230,1065,B0963HSWGB,view,1.0,2025-01-29 22:27:00
230,331,B01LZ6TOFO,click,2.0,2025-03-31 03:51:00
230,887,B083X3QTBD,purchase,5.0,2025-02-13 10:54:00
230,3899,B013SUUIFA,click,2.0,2025-01-10 10:04:00
230,3066,B09HKQTVK8,click,2.0,2025-01-14 22:28:00
230,4848,B0BRBJZV6T,view,1.0,2025-01-23 17:15:00
230,3066,B09HKQTVK8,view,1.0,2025-01-12 12:57:00
230,1407,B07TYF1R2B,view,1.0,2025-02-05 08:14:00
230,1688,B09N913RFQ,view,1.0,2025-01-18 21:04:00
230,1156,B06XB9LD7X,purchase,5.0,2025-03-28 16:18:00
230,1324,B09RHHTL1K,purchase,5.0,2025-02-23 00:46:00
230,3462,B07N95VFT2,click,2.0,2025-02-28 19:53:00
230,2514,B0BBFSK9H2,view,1.0,2025-03-10 16:55:00
231,1567,B08LHCM1PQ,view,1.0,2025-03-01 12:19:00
231,4027,B06X1C5817,click,2.0,2025-01-07 06:25:00
231,3570,B00HZD5P78,view,1.0,2025-02-04 18:08:00
231,369,B09X5F8SN6,view,1.0,2025-03-27 11:54:00
231,123,B0C5RNYGDF,view,1.0,2025-01-04 20:26:00
231,310,B08F2KRQYR,view,1.0,2025-03-05 03:26:00
231,4030,B09WMQLQSC,view,1.0,2025-03-07 08:25:00
231,3631,B0C4TGRGPT,view,1.0,2025-03-12 16:47:00
231,2852,B09WTG2VNV,view,1.0,2025-02-21 10:40:00
231,2773,B0BVBDGJ76,click,2.0,2025-02-28 15:45:00
231,1365,B07D7HD5D7,view,1.0,2025-02-23 20:25:00
231,1953,B07GYMW67T,click,2.0,2025-03-06 15:57:00
231,2852,B09WTG2VNV,click,2.0,2025-01-28 11:15:00
231,4030,B09WMQLQSC,click,2.0,2025-02-02 07:40:00
231,3304,B09N1DN7SW,view,1.0,2025-03-26 16:38:00
231,896,B0CF56QR3Q,click,2.0,2025-02-05 22:04:00
231,1567,B08LHCM1PQ,view,1.0,2025-02-02 19:02:00
231,1953,B07GYMW67T,view,1.0,2025-02-03 00:51:00
231,2946,B003INJMF0,view,1.0,2025-03-19 17:48:00
231,369,B09X5F8SN6,view,1.0,2025-03-17 23:50:00
231,369,B09X5F8SN6,view,1.0,2025-03-25 21:58:00
231,1953,B07GYMW67T,purchase,5.0,2025-01-01 06:06:00
231,1365,B07D7HD5D7,click,2.0,2025-01-23 07:46:00
231,1953,B07GYMW67T,click,2.0,2025-03-07 16:01:00
231,579,B01EYSA8F0,click,2.0,2025-01-25 15:37:00
231,896,B0CF56QR3Q,view,1.0,2025-02-06 10:44:00
231,3631,B0C4TGRGPT,view,1.0,2025-02-04 02:46:00
231,3930,B0BPMNHJHS,view,1.0,2025-01-20 23:16:00
231,369,B09X5F8SN6,click,2.0,2025-03-11 15:22:00
231,1976,B0BV6FZD2P,click,2.0,2025-03-08 14:59:00
231,1181,B09TGXWHTR,purchase,5.0,2025-03-26 21:29:00
231,896,B0CF56QR3Q,view,1.0,2025-03-28 11:06:00
231,1567,B08LHCM1PQ,click,2.0,2025-02-02 20:13:00
231,4030,B09WMQLQSC,click,2.0,2025-02-05 05:53:00
231,1365,B07D7HD5D7,view,1.0,2025-01-19 02:37:00
231,3570,B00HZD5P78,view,1.0,2025-03-07 21:38:00
231,2189,B0BYDTWC56,view,1.0,2025-03-07 20:48:00
231,1953,B07GYMW67T,view,1.0,2025-03-11 11:55:00
231,728,B075MJ52S4,click,2.0,2025-02-19 18:21:00
231,3631,B0C4TGRGPT,view,1.0,2025-01-16 14:13:00
231,2852,B09WTG2VNV,view,1.0,2025-02-02 12:36:00
231,122,B09MWCFKLQ,view,1.0,2025-02-08 18:30:00
232,1834,B0B82DK8BX,purchase,5.0,2025-01-14 16:56:00
232,3774,B0036UUP5Q,purchase,5.0,2025-01-01 13:04:00
232,717,B08PVWCL3N,click,2.0,2025-03-07 23:44:00
232,3208,B003TSDH0A,click,2.0,2025-02-02 19:10:00
232,1515,B09N9X1Q73,purchase,5.0,2025-02-22 09:05:00
232,800,B07CB968DS,click,2.0,2025-02-21 22:42:00
232,955,B0BX5TJCS5,view,1.0,2025-03-01 07:29:00
232,955,B0BX5TJCS5,purchase,5.0,2025-01-13 14:21:00
232,2086,B00R9S9VAG,purchase,5.0,2025-03-28 00:00:00
232,945,B09W2CKBC3,purchase,5.0,2025-01-15 18:26:00
232,1649,B0BN6NJ726,click,2.0,2025-02-09 14:10:00
232,3507,B0BN25Q7X9,view,1.0,2025-03-22 10:28:00
232,1364,B08NTCVKCS,view,1.0,2025-02-05 14:08:00
232,2355,B086L441MN,view,1.0,2025-01-16 22:32:00
232,2634,B0B28KT5NV,view,1.0,2025-01-28 13:57:00
232,4301,B0C53Q1476,click,2.0,2025-03-12 21:24:00
232,1196,B071L1RJZ9,click,2.0,2025-03-31 21:28:00
232,3363,B0952RTWQ1,purchase,5.0,2025-01-25 09:35:00
233,1825,B09MKHVXGH,view,1.0,2025-02-03 07:19:00
233,1451,B09BZRHS3N,click,2.0,2025-01-14 19:41:00
233,10,B09TRCMYHQ,click,2.0,2025-02-27 07:15:00
233,3892,B002YE5X16,purchase,5.0,2025-01-24 20:43:00
233,2558,B0017RKEHO,view,1.0,2025-01-30 12:20:00
233,4975,B0C65FPP79,view,1.0,2025-02-20 22:15:00
233,2801,B00N99FA5O,view,1.0,2025-01-11 15:40:00
233,3379,B07D73ZG5Z,click,2.0,2025-03-10 01:29:00
233,1520,B08P7JCRT3,view,1.0,2025-03-23 06:47:00
233,251,B07G2QL8TK,click,2.0,2025-02-21 16:36:00
233,2871,B00GJFQWH0,purchase,5.0,2025-01-09 16:09:00
233,2246,B079NSFF38,view,1.0,2025-01-11 12:24:00
233,641,B0CB7Z27RG,purchase,5.0,2025-03-20 04:42:00
233,515,B0BWBCD243,click,2.0,2025-03-08 02:32:00
233,4736,B08VGP2X21,view,1.0,2025-03-19 06:43:00
233,3942,B0BYJHGWP7,purchase,5.0,2025-03-01 11:11:00
233,1195,B0C3RRFJPR,view,1.0,2025-02-18 19:28:00
233,4214,B0CJQGKH97,purchase,5.0,2025-01-30 01:30:00
233,107,B0C8N4VCM6,view,1.0,2025-01-18 22:45:00
233,2454,B0BYM5VPXJ,view,1.0,2025-01-29 06:42:00
233,2300,B004HYU79O,click,2.0,2025-01-18 16:52:00
233,10,B09TRCMYHQ,view,1.0,2025-01-18 10:44:00
233,4992,B0BBFV1N5F,purchase,5.0,2025-02-12 00:19:00
233,2246,B079NSFF38,view,1.0,2025-03-03 14:25:00
233,4975,B0C65FPP79,purchase,5.0,2025-03-14 17:07:00
233,2331,B0BF55B5V6,purchase,5.0,2025-01-05 21:19:00
233,3892,B002YE5X16,view,1.0,2025-01-04 22:57:00
233,478,B07FR624N2,purchase,5.0,2025-03-16 13:13:00
233,3901,B07KBTSY8H,click,2.0,2025-03-29 08:32:00
233,4214,B0CJQGKH97,click,2.0,2025-03-11 23:42:00
233,2558,B0017RKEHO,click,2.0,2025-03-08 02:43:00
233,4507,B003UV3454,view,1.0,2025-02-26 13:23:00
233,3253,B000TG63EW,purchase,5.0,2025-03-12 00:01:00
233,2246,B079NSFF38,view,1.0,2025-01-06 11:48:00
233,4736,B08VGP2X21,click,2.0,2025-01-24 03:02:00
233,641,B0CB7Z27RG,purchase,5.0,2025-02-16 23:52:00
233,2801,B00N99FA5O,click,2.0,2025-01-04 16:10:00
233,1520,B08P7JCRT3,view,1.0,2025-03-29 21:23:00
233,991,B09GG1ZGB1,purchase,5.0,2025-01-12 16:40:00
233,4267,B07H3MNWFY,view,1.0,2025-02-20 16:24:00
233,766,B073QH6DTG,view,1.0,2025-03-09 14:54:00
233,2610,B09FHJ8X6R,view,1.0,2025-01-05 19:33:00
233,4736,B08VGP2X21,view,1.0,2025-01-31 13:33:00
233,4736,B08VGP2X21,view,1.0,2025-01-24 04:37:00
233,142,B0BGWPJ1SB,view,1.0,2025-02-12 16:13:00
233,1857,B07W44YQGB,purchase,5.0,2025-02-09 04:30:00
233,2767,B0868PQKWR,click,2.0,2025-03-06 00:33:00
233,4729,B004Y76FR2,view,1.0,2025-01-21 06:00:00
233,3379,B07D73ZG5Z,purchase,5.0,2025-03-02 17:15:00
233,2937,B08LBLF51G,view,1.0,2025-01-30 08:27:00
233,2313,B0822QJG5X,click,2.0,2025-03-11 21:13:00
234,1383,B088PNVL75,view,1.0,2025-01-09 06:45:00
234,4003,B09HZZ3HR9,view,1.0,2025-01-08 03:01:00
234,3273,B00Z5OSEKO,view,1.0,2025-02-06 11:18:00
234,3635,B0CBS4MLCW,view,1.0,2025-02-20 22:20:00
234,1282,B0CBSBFDD6,purchase,5.0,2025-02-17 11:58:00
234,1017,B0BYZKT6GF,purchase,5.0,2025-01-22 02:22:00
234,1915,B0C1YZPH8Y,view,1.0,2025-03-03 17:59:00
234,3233,B0BVQKC1T2,view,1.0,2025-01-30 19:24:00
234,4183,B0BQMMZTC6,view,1.0,2025-03-14 04:36:00
